,text,unit
3109," A particle executes S.H.M. along \(x\)-axis. The force acting on it
is given by (1) \(Acos(kx)\)\\
(2) \(Ae^{- kx}\)\\
(3) \(\text{Akx}\)\\
(4) \(- Akx\).

",Oscillations
3111," The potential energy of a simple harmonic oscillator when the
particle is half way to its end point is\\
(1) \(\frac{2}{3}E\)\\
(2) \(\frac{1}{8}E\)\\
(3) \(\frac{1}{4}E\)\\
(4) \(\frac{1}{2}E\)

",Oscillations
3113," Displacement between maximum potential energy position and maximum
kinetic energy position for a particle executing simple harmonic motion
is\\
(1) \(\pm a/2\)\\
(2) \(+ a\)\\
(3) \(\pm a\)\\
(4) \(- 1\)

",Oscillations
3114," The total energy of particle performing SHM depends on\\
(1) \(k,a,m\)\\
(2) \(k,a\)\\
(3) \(k,a,x\)\\
(4) \(k,x\).

",Oscillations
3115," A linear harmonic oscillator of force constant
\(2 \times 10^{6}\ N/m\) and displacement \(0.01\ m\) has a total
mechanical energy of \(160\ J\). Its\\
(1) P.E. is \(160\ J\)\\
(2) P.E. is zero\\
(3) P.E. is \(100\ J\)\\
(4) P.E. is \(120\ J\).

",Oscillations
3116," In a simple harmonic motion, when the displacement is one-half the
amplitude, what fraction of the total energy is kinetic?\\
(1) \(1/2\)\\
(2) \(3/4\)\\
(3) zero\\
(4) \(1/4\)

",Oscillations
3117," A loaded vertical spring executes S.H.M. with a time period of
\(4sec\). The difference between the kinetic energy and potential energy
of this system varies with a period of

(1) \(2sec\)\\
(2) \(1sec\)\\
(3) \(8sec\)\\
(4) \(4sec\)

",Oscillations
3118," A body executes simple harmonic motion with an amplitude A. At what
displacement from the mean position is the potential energy of the body
is one fourth of its total energy?\\
(1) \(A/4\)\\
(2) \(A/2\)\\
(3) \(3A/4\)\\
(4) Some other fraction of \(A\)

",Oscillations
3119," The angular velocity and the amplitude of a simple pendulum is
\(\omega\) and \(a\) respectively. At a displacement \(x\) from the mean
position if its kinetic energy is \(T\) and potential energy is \(V\),
then the ratio of \(T\) to \(V\) is\\
(1) \(\frac{\left( a^{2} - x^{2}\omega^{2} \right)}{x^{2}\omega^{2}}\)\\
(2) \(\frac{x^{2}\omega^{2}}{\left( a^{2} - x^{2}\omega^{2} \right)}\)\\
(3) \(\frac{\left( a^{2} - x^{2} \right)}{x^{2}}\)\\
(4) \(\frac{x^{2}}{\left( a^{2} - x^{2} \right)}\)

",Oscillations
3120," A pendulum is hung from the roof of a sufficiently high building and
is moving freely to and fro like a simple harmonic oscillator. The
acceleration of the bob of the pendulum is \(20\ m{\ s}^{- 2}\) at a
distance of \(5\ m\) from the mean position. The time period of
oscillation is\\
(1) \(2\pi s\)\\
(2) \(\pi s\)\\
(3) \(2\ s\)\\
(4) \(1\ s\)

",Oscillations
3121," A spring of force constant \(k\) is cut into lengths of ratio
\(1:2:3\). They are connected in series and the new force constant is
\(k^{'}\). Then they are connected in parallel and force constant is
\(k^{''}\). Then \(k^{'}:k^{''}\) is\\
(1) \(1:9\)\\
(2) \(1:11\)\\
(3) \(1:14\)\\
(4) \(1:6\)

",Oscillations
3122," A body of mass \(m\) is attached to the lower end of a spring whose
upper end is fixed. The spring has negligible mass. When the mass \(m\)
is slightly pulled down and released, it oscillates with a time period
of \(3\ s\). When the mass \(m\) is increased by \(1\ \text{kg}\), the
time period of oscillations becomes \(5\ s\). The value of \(m\) in
\(\text{kg}\) is\\
(1) \(\frac{3}{4}\)\\
(2) \(\frac{4}{3}\)\\
(3) \(\frac{16}{9}\)\\
(4) \(\frac{9}{16}\)

",Oscillations
3123," The period of oscillation of a mass \(M\) suspended from a spring of
negligible mass is \(T\). If along with it another mass \(M\) is also
suspended, the period of oscillation will now be\\
(1) \(T\)\\
(2) \(\frac{T}{\sqrt{2}}\)\\
(3) \(2T\)\\
(4) \(\sqrt{2}T\)

",Oscillations
3124," A simple pendulum performs simple harmonic motion about \(x = 0\)
with an amplitude \(a\) and time period \(T\). The speed of the pendulum
at \(x = a/2\) will be\\
(1) \(\frac{\text{πa}}{T}\)\\
(2) \(\frac{3\pi^{2}a}{T}\)\\
(3) \(\frac{\text{πa}\sqrt{3}}{T}\)\\
(4) \(\frac{\text{πa}\sqrt{3}}{2T}\)

",Oscillations
3126," A rectangular block of mass \(m\) and area of crosssection \(A\)
floats in a liquid of density \(\rho\). If it is given a small vertical
displacement from equilibrium it undergoes oscillation with a time
period \(T\), then (1) \(T \propto \frac{1}{\sqrt{m}}\)\\
(2) \(T \propto \sqrt{\rho}\)\\
(3) \(T \propto \frac{1}{\sqrt{A}}\)\\
(4) \(T \propto \frac{1}{\rho}\)

",Oscillations
3127," Two springs of spring constant \(k_{1}\) and \(k_{2}\) are joined in
series. The effective spring constant of the combination is given by\\
(1) \(\sqrt{k_{1}k_{2}}\)\\
(2) \(\left( k_{1} + k_{2} \right)/2\)\\
(3) \(k_{1} + k_{2}\)\\
(4) \(k_{1}k_{2}/\left( k_{1} + k_{2} \right)\)

",Oscillations
3128," The time period of a mass suspended from a spring is \(T\). If the
spring is cut into four equal parts and the same mass is suspended from
one of the parts, then the new time period will be\\
(1) \(T/4\)\\
(2) \(T\)\\
(3) \(T/2\)\\
(4) \(2T\)

",Oscillations
3130," Two masses \(M_{A}\) and \(M_{B}\) are hung from two strings of
length \(l_{A}\) and \(l_{B}\) respectively. They are executing SHM with
frequency relation \(f_{A} = 2f_{B}\), then relation\\
(1) \(l_{A} = \frac{l_{B}}{4}\), does not depend on mass\\
(2) \(l_{A} = 4l_{B}\), does not depend on mass\\
(3) \(l_{A} = 2l_{B}\) and \(M_{A} = 2M_{B}\)\\
(4) \(l_{A} = \frac{l_{B}}{2}\) and \(M_{A} = \frac{M_{B}}{2}\)

",Oscillations
3131," The bob of simple pendulum having length \(l\), is displaced from
mean position to an angular position \(\theta\) with respect to
vertical. If it is released, then velocity of bob at equilibrium
position\\
(1) \(\sqrt{2gl(1 - cos\theta)}\)\\
(2) \(\sqrt{2gl(1 + cos\theta)}\)\\
(3) \(\sqrt{2glcos\theta}\)\\
(4) \(\sqrt{2gl}\)

",Oscillations
3132," Time period of a simple pendulum is \(2sec\). If its length is
increased by 4 times, then its time period becomes\\
(1) \(8sec\)\\
(2) \(12sec\)\\
(3) \(16sec\)\\
(4) \(4sec\)

",Oscillations
3133," Two simple pendulums of length \(5\ m\) and \(20\ m\) respectively
are given small linear displacement in one direction at the same time.
They will again be in the phase when the pendulum of shorter length has
completed oscillations.\\
(1) 2\\
(2) 1\\
(3) 5\\
(4) 3

",Oscillations
3134," A mass \(m\) is vertically suspended from a spring of negligible
mass; the system oscillates with a frequency \(n\). What will be the
frequency of the system, if a mass \(4m\) is suspended from the same
spring?\\
(1) \(\frac{n}{2}\)\\
(2) \(4n\)\\
(3) \(\frac{n}{4}\)\\
(4) \(2n\)

",Oscillations
3135," If the length of a simple pendulum is increased by \(2\%\), then the
time period\\
(1) increases by 1\%\\
(2) decreases by \(1\%\)\\
(3) increases by \(2\%\)\\
(4) decreases by \(2\%\).

",Oscillations
3136," A simple pendulumwith a bob of mass \(m\) oscillates from \(A\) to
\(C\) and back to \(A\) such that \(\text{PB}\) is \(H\). If the
acceleration due to gravity is \(g\), then the velocity of the bob as it
passes through \(B\) is\\
(1) \(\text{mgH}\)\\
(2) \(\sqrt{2gH}\)\\
(3) zero\\
(4) \(2gH\).

",Oscillations
3137," A body of mass \(5\ \text{kg}\) hangs from a spring and oscillates
with a time period of \(2\pi\) seconds. If the ball is removed, the
length of the spring will decrease by

(1) \(g/k\) metres\\
(2) \(k/g\) metres\\
(3) \(2\pi\) metres\\
(4) \(g\) metres.

",Oscillations
3138," A seconds pendulum is mounted in a rocket. Its period of oscillation
will decrease when rocket is\\
(1) moving down with uniform acceleration\\
(2) moving around the earth in geostationary orbit\\
(3) moving up with uniform velocity\\
(4) moving up with uniform acceleration.

",Oscillations
3139," A simple pendulum is suspended from the roof of a trolley which
moves in a horizontal direction with an acceleration \(a\), then the
time period is given by \(T = 2\pi\sqrt{\left( l/a^{'} \right)}\), where
\(a^{'}\) is equal to\\
(1) \(g\)\\
(2) \(g - a\)\\
(3) \(g + a\)\\
(4) \(\sqrt{\left( g^{2} + a^{2} \right)}\)

",Oscillations
3140," A mass \(m\) is suspended from the two coupled springs connected in
series. The force constant for springs are \(k_{1}\) and \(k_{2}\). The
time period of the suspended mass will be\\
(1) \(T = 2\pi\sqrt{\frac{m}{k_{1} - k_{2}}}\)\\
(2) \(T = 2\pi\sqrt{\frac{mk_{1}k_{2}}{k_{1} + k_{2}}}\)\\
(3) \(T = 2\pi\sqrt{\frac{m}{k_{1} + k_{2}}}\)\\
(4) \(T = 2\pi\sqrt{\frac{m\left( k_{1} + k_{2} \right)}{k_{1}k_{2}}}\)

",Oscillations
3141," When an oscillator completes 100 oscillations, its amplitude reduced
to \(\frac{1}{3}\) of initial value. What will be its amplitude, when it
completes 200 oscillations?\\
(1) \(\frac{1}{8}\)\\
(2) \(\frac{2}{3}\)\\
(3) \(\frac{1}{6}\)\\
(4) \(\frac{1}{9}\)

",Oscillations
3142," In case of a forced vibration, the resonance peak becomes very sharp
when the\\
(1) damping force is small\\
(2) restoring force is small\\
(3) applied periodic force is small\\
(4) quality factor is small

",Oscillations
3143,"A particle, with restoring force proportional to displacement and
resisting force proportional
\(\ \text{to}\ \text{velocity}\ \text{is}\ \text{subjected}\ \text{to}\ a\ \text{force}\ \text{Fsin}\)
the amplitude of the particle is maximum for \(\omega = \omega_{1}\) and
the energy of the particle is maximum for \(\omega = \omega_{2}\), then
\((\omega_{0}\) is natural frequency of oscillation of the particle) (1)
\(\omega_{1} \neq \omega_{0}\) and \(\omega_{2} = \omega_{0}\)\\
(2) \(\omega_{1} = \omega_{0}\) and \(\omega_{2} = \omega_{0}\)\\
(3) \(\omega_{1} = \omega_{0}\) and \(\omega_{2} \neq \omega_{0}\)\\
(4) \(\omega_{1} \neq \omega_{0}\) and \(\omega_{2} \neq \omega_{0}\)

",Oscillations
3144," An object is placed at a distance of \(40\text{\ }\text{cm}\) from a
concave mirror of focal length \(15\text{\ }\text{cm}\). If the object
is displaced through a distance of \(20\text{\ }\text{cm}\) towards the
mirror, the displacement of the image will be\\
(1) \(30\text{\ }\text{cm}\) away from the mirror\\
(2) \(36\text{\ }\text{cm}\) away from the mirror\\
(3) \(30\text{\ }\text{cm}\) towards the mirror\\
(4) \(36\text{\ }\text{cm}\) towards the mirror.

",Ray Optics and Optical Instruments
3145," A beam of light from a source \(L\) is incident normally on a plane
mirror fixed at a certain distance \(x\) from the source. The beam is
reflected back as a spot on a scale placed just above the source \(L\).
When the mirror is rotated through a small angle \(\theta\), the spot of
the light is found to move through a distance \(y\) on the scale. The
angle \(\theta\) is given by\\
(1) \(\frac{y}{x}\)\\
(2) \(\frac{x}{2y}\)\\
(3) \(\frac{x}{y}\)\\
(4) \(\frac{y}{2x}\)

",Ray Optics and Optical Instruments
3147," Two plane mirrors are inclined at \(70^{\circ}\). A ray incident on
one mirror at angle, \(\theta\) after reflection falls on second mirror
and is reflected from there parallel to first mirror. The value of
\(\theta\) is\\
(1) \(45^{\circ}\)\\
(2) \(30^{\circ}\)\\
(3) \(55^{\circ}\)\\
(4) \(50^{\circ}\)


",Ray Optics and Optical Instruments
3148," A rod of length \(10\text{\ }\text{cm}\) lies along the principal
axis of a concave mirror of focal length \(10\text{\ }\text{cm}\) in
such a way that its end closer to the pole is \(20\text{\ }\text{cm}\)
away from the mirror. The length of the image is\\
(1) \(10\text{\ }\text{cm}\)\\
(2) \(15\text{\ }\text{cm}\)\\
(3) \(2.5\text{\ }\text{cm}\)\\
(4) \(5\text{\ }\text{cm}\).


",Ray Optics and Optical Instruments
3149," A tall man of height 6 feet, want to see his full image. Then
required minimum length of the mirror will be\\
(1) 12 feet\\
(2) 3 feet\\
(3) 6 feet\\
(4) anv length


",Ray Optics and Optical Instruments
3150," An air bubble in a glass slab with refractive index \(1.5\) (near
normal incidence) is \(5\text{\ }\text{cm}\) deep when viewed from one
surface and \(3\text{\ }\text{cm}\) deep when viewed from the opposite
face. The thickness (in cm) of the slab is\\
(1) 8\\
(2) 10\\
(3) 12\\
(4) \(16.\ \)


",Ray Optics and Optical Instruments
3151," A microscope is focussed on a mark on a piece of paper and then a
slab of glass of thickness \(3\text{\ }\text{cm}\) and refractive index
\(1.5\) is placed over the mark. How should the microscope be moved to
get the mark in focus again?\\
(1) \(2\text{\ }\text{cm}\) upward\\
(2) \(1\text{\ }\text{cm}\) upward\\
(3) \(4.5\text{\ }\text{cm}\) downward\\
(4) \(1\text{\ }\text{cm}\) downward


",Ray Optics and Optical Instruments
3152,"A beam of light composed of red and green ray is incident obliquely at
a point on the face of rectangular glass slab. When coming out on the
opposite parallel face, the red and green ray emerge from

(1) two points propagating in two different non parallel directions\\
(2) two points propagating in two different parallel directions\\
(3) one point propagating in two different directions\\
(4) one point propagating in the same directions.


",Ray Optics and Optical Instruments
3153," A ray of light travelling in air have wavelength \(\lambda\),
frequency \(n\), velocity \(v\) and intensity \(I\). If this ray enters
into water then these parameters are \(\lambda^{'},n^{'},v^{'}\) and
\(I^{'}\) respectively. Which relation is correct from following?\\
(1) \(\lambda = \lambda^{'}\)\\
(2) \(n = n^{'}\)\\
(3) \(v = v^{'}\)\\
(4) \(I = I^{'}\)


",Ray Optics and Optical Instruments
3154," A bubble in glass slab \((\mu = 1.5)\) when viewed from one side
appears at \(5\text{\ }\text{cm}\) and \(2\text{\ }\text{cm}\) from
other side, then thickness of slab is\\
(1) \(3.75\text{\ }\text{cm}\)\\
(2) \(3\text{\ }\text{cm}\)\\
(3) \(10.5\text{\ }\text{cm}\)\\
(4) \(2.5\text{\ }\text{cm}\)


",Ray Optics and Optical Instruments
3155," In total internal reflection when the angle of incidence is equal to
the critical angle for the pair of media in contact, what will be angle
of refraction?\\
(1) \(90^{\circ}\)\\
(2) \(180^{\circ}\)\\
(3) \(0^{\circ}\)\\
(4) equal to angle of incidence


",Ray Optics and Optical Instruments
3156," Which of the following is not due to total internal reflection?\\
(1) Working of optical fibre\\
(2) Difference between apparent and real depth of a pond\\
(3) Mirage on hot summer days\\
(4) Brilliance of diamond


",Ray Optics and Optical Instruments
3157," A ray of light travelling in a transparent medium of refractive
index \(\mu\), falls on a surface separating the medium from air at an
angle of incidence of \(45^{\circ}\). For which of the following value
of \(\mu\) the ray can undergo total internal reflection?\\
(1) \(\mu = 1.33\)\\
(2) \(\mu = 1.40\)\\
(3) \(\mu = 1.50\)\\
(4) \(\mu = 1.25\)


",Ray Optics and Optical Instruments
3158," The speed of light in media \(M_{1}\) and \(M_{2}\) are
\(1.5 \times \frac{10^{8}\text{\ }m}{s}\) and
\(2.0 \times \frac{10^{8}\text{\ }m}{s}\) respectively. A ray of light
enters from medium \(M_{1}\) to \(M_{2}\) at an incidence angle \(i\).
If the ray suffers total internal reflection, the value of \(i\) is\\
(1) equal to \(\sin^{- 1}\left( \frac{2}{3} \right)\)\\
(2) equal to or less than \(\sin^{- 1}\left( \frac{3}{5} \right)
\)(3) equal to or greater than
\(\sin^{- 1}\left( \frac{3}{4} \right)\)\\
(4) less than \(\sin^{- 1}\left( \frac{2}{3} \right)\)


",Ray Optics and Optical Instruments
3161," Optical fibre are based on\\
(1) total internal reflection\\
(2) less scattering\\
(3) refraction\\
(4) less absorption coefficient.


",Ray Optics and Optical Instruments
3162," A disc is placed on a surface of pond which has refractive index
5/3. A source of light is placed \(4\text{\ }m\) below the surface of
liquid. The minimum radius of disc needed so that light is not coming
out is,\\
(1) \(\infty\)\\
(2) \(3\text{\ }m\)\\
(3) \(6\text{\ }m\)\\
(4) \(4\text{\ }m\)


",Ray Optics and Optical Instruments
3163," Light enters at an angle of incidence in a transparent rod of
refractive index \(n\). For what value of the refractive index of the
material of the rod, the light once entered into it will not leave it
through its lateral face whatsoever be the value of angle of
incidence?\\
(1) \(n = 1.1\)\\
(2) \(n = 1\)\\
(3) \(n > \sqrt{2}\)\\
(4) \(n = 1.3\)


",Ray Optics and Optical Instruments
3164," A ray of light from a denser medium strikes a rare medium as shown
in figure. The reflected and refracted rays make an angle of
\(90^{\circ}\) with each other. The angles of reflection and refraction
are \(r\) and \(r^{'}\). The critical angle would be\\
(1) \(\sin^{- 1}(tanr)\)\\
(2) \(\sin^{- 1}(sinr)\)\\
(3) \(\cos^{- 1}(tanr)\)\\
(4) \(\tan^{- 1}(sinr)\)


",Ray Optics and Optical Instruments
3165," A small source of light is \(4\text{\ }m\) below the surface of
water of refractive index \(5/3\). In order to cut off all the light,
coming out of water surface, minimum diameter of the disc placed on the
surface of water is\\
(1) \(6\text{\ }m\)\\
(2) \(\infty\)\\
(3) \(3\text{\ }m\)\\
(4) \(4\text{\ }m\)


",Ray Optics and Optical Instruments
3166," Two similar thin equi-convex lenses, of focal length \(f\) each, are
kept coaxially in contact with each other such that the focal length of
the combination is \(F_{1}\). When the space between the two lenses is
filled with glycerin (which has the same refractive index ( \(= 1.5)\)
as that of glass) then the equivalent focal length is \(F_{2}\). The
ratio \(F_{1}:F_{2}\) will be\\
(1) \(3:4\)\\
(2) \(2:1\)\\
(3) \(1:2\)\\
(4) \(2:3\)


",Ray Optics and Optical Instruments
